year,month,user_id,income,expense,savings,savings_rate,expense_ratio,income_variance,expense_volatility,monthly_surplus,expense_rolling_mean,expense_spike
2021,9,U149,0.0,1296.0,-1296.0,0.0,0.0,22042.888065898132,1010.828679375303,-1296.0,1181.6666666666667,114.33333333333326
2022,2,U149,0.0,-1016.0,1016.0,0.0,0.0,22042.888065898132,1010.828679375303,1016.0,769.3333333333334,-1785.3333333333335
2022,6,U149,58320.0,0.0,58320.0,1.0,0.0,22042.888065898132,1010.828679375303,58320.0,93.33333333333333,-93.33333333333333
2019,2,U150,0.0,258.0,-258.0,0.0,0.0,8160.892308238521,1191.5202454167934,-258.0,258.0,0.0
2019,6,U150,0.0,1377.0,-1377.0,0.0,0.0,8160.892308238521,1191.5202454167934,-1377.0,817.5,559.5
2019,8,U150,0.0,1381.0,-1381.0,0.0,0.0,8160.892308238521,1191.5202454167934,-1381.0,1005.3333333333334,375.66666666666663
2019,9,U150,0.0,681.0,-681.0,0.0,0.0,8160.892308238521,1191.5202454167934,-681.0,1146.3333333333333,-465.33333333333326
2020,1,U150,31607.0,0.0,31607.0,1.0,0.0,8160.892308238521,1191.5202454167934,31607.0,687.3333333333334,-687.3333333333334
2020,4,U150,0.0,160.0,-160.0,0.0,0.0,8160.892308238521,1191.5202454167934,-160.0,280.3333333333333,-120.33333333333331
2020,5,U150,0.0,205.0,-205.0,0.0,0.0,8160.892308238521,1191.5202454167934,-205.0,121.66666666666667,83.33333333333333
2020,11,U150,0.0,234.0,-234.0,0.0,0.0,8160.892308238521,1191.5202454167934,-234.0,199.66666666666666,34.33333333333334
2021,1,U150,0.0,4132.0,-4132.0,0.0,0.0,8160.892308238521,1191.5202454167934,-4132.0,1523.6666666666667,2608.333333333333
2021,8,U150,0.0,160.0,-160.0,0.0,0.0,8160.892308238521,1191.5202454167934,-160.0,1508.6666666666667,-1348.6666666666667
2021,9,U150,0.0,1007.0,-1007.0,0.0,0.0,8160.892308238521,1191.5202454167934,-1007.0,1766.3333333333333,-759.3333333333333
2022,8,U150,0.0,42.0,-42.0,0.0,0.0,8160.892308238521,1191.5202454167934,-42.0,403.0,-361.0
2022,9,U150,0.0,3005.0,-3005.0,0.0,0.0,8160.892308238521,1191.5202454167934,-3005.0,1351.3333333333333,1653.6666666666667
2022,10,U150,0.0,405.0,-405.0,0.0,0.0,8160.892308238521,1191.5202454167934,-405.0,1150.6666666666667,-745.6666666666667
2022,12,U150,0.0,394.0,-394.0,0.0,0.0,8160.892308238521,1191.5202454167934,-394.0,1268.0,-874.0
2019,7,U151,0.0,653.0,-653.0,0.0,0.0,30826.882432834132,309.9792107724502,-653.0,653.0,0.0
2019,8,U151,80555.0,0.0,80555.0,1.0,0.0,30826.882432834132,309.9792107724502,80555.0,326.5,-326.5
2020,3,U151,0.0,21.0,-21.0,0.0,0.0,30826.882432834132,309.9792107724502,-21.0,224.66666666666666,-203.66666666666666
2021,7,U151,0.0,520.0,-520.0,0.0,0.0,30826.882432834132,309.9792107724502,-520.0,180.33333333333334,339.66666666666663
2021,9,U151,0.0,180.0,-180.0,0.0,0.0,30826.882432834132,309.9792107724502,-180.0,240.33333333333334,-60.33333333333334
2021,11,U151,0.0,93.0,-93.0,0.0,0.0,30826.882432834132,309.9792107724502,-93.0,264.3333333333333,-171.33333333333331
2022,7,U151,58156.0,0.0,58156.0,1.0,0.0,30826.882432834132,309.9792107724502,58156.0,91.0,-91.0
2022,8,U151,0.0,-397.0,397.0,0.0,0.0,30826.882432834132,309.9792107724502,397.0,-101.33333333333333,-295.6666666666667
2022,10,U151,29719.0,0.0,29719.0,1.0,0.0,30826.882432834132,309.9792107724502,29719.0,-132.33333333333334,132.33333333333334
2020,8,U152,38406.0,0.0,38406.0,1.0,0.0,17175.685348771385,622.9075372798117,38406.0,0.0,0.0
2020,12,U152,0.0,492.0,-492.0,0.0,0.0,17175.685348771385,622.9075372798117,-492.0,246.0,246.0
2021,1,U152,0.0,1592.0,-1592.0,0.0,0.0,17175.685348771385,622.9075372798117,-1592.0,694.6666666666666,897.3333333333334
2022,2,U152,0.0,175.0,-175.0,0.0,0.0,17175.685348771385,622.9075372798117,-175.0,753.0,-578.0
2022,12,U152,0.0,404.0,-404.0,0.0,0.0,17175.685348771385,622.9075372798117,-404.0,723.6666666666666,-319.66666666666663
2019,2,U153,0.0,156.0,-156.0,0.0,0.0,15178.75416495043,737.0361374160312,-156.0,156.0,0.0
2019,6,U153,42932.0,2353.0,40579.0,0.9451923972794186,0.0548076027205813,15178.75416495043,737.0361374160312,40579.0,1254.5,1098.5
2019,11,U153,0.0,866.0,-866.0,0.0,0.0,15178.75416495043,737.0361374160312,-866.0,1125.0,-259.0
2019,12,U153,0.0,616.0,-616.0,0.0,0.0,15178.75416495043,737.0361374160312,-616.0,1278.3333333333333,-662.3333333333333
2020,1,U153,0.0,221.0,-221.0,0.0,0.0,15178.75416495043,737.0361374160312,-221.0,567.6666666666666,-346.66666666666663
2020,3,U153,0.0,196.0,-196.0,0.0,0.0,15178.75416495043,737.0361374160312,-196.0,344.3333333333333,-148.33333333333331
2021,2,U153,0.0,422.0,-422.0,0.0,0.0,15178.75416495043,737.0361374160312,-422.0,279.6666666666667,142.33333333333331
2021,7,U153,0.0,237.0,-237.0,0.0,0.0,15178.75416495043,737.0361374160312,-237.0,285.0,-48.0
2019,3,U154,0.0,606.0,-606.0,0.0,0.0,42578.71945920537,588.545528643039,-606.0,606.0,0.0
2019,4,U154,82130.0,116.0,82014.0,0.9985876050164374,0.0014123949835626,42578.71945920537,588.545528643039,82014.0,361.0,-245.0
2019,6,U154,0.0,729.0,-729.0,0.0,0.0,42578.71945920537,588.545528643039,-729.0,483.6666666666667,245.33333333333331
2020,4,U154,96028.0,0.0,96028.0,1.0,0.0,42578.71945920537,588.545528643039,96028.0,281.6666666666667,-281.6666666666667
2020,9,U154,63372.0,0.0,63372.0,1.0,0.0,42578.71945920537,588.545528643039,63372.0,243.0,-243.0
2020,10,U154,0.0,263.0,-263.0,0.0,0.0,42578.71945920537,588.545528643039,-263.0,87.66666666666667,175.33333333333331
2020,11,U154,0.0,1482.0,-1482.0,0.0,0.0,42578.71945920537,588.545528643039,-1482.0,581.6666666666666,900.3333333333334
2021,5,U154,0.0,1355.0,-1355.0,0.0,0.0,42578.71945920537,588.545528643039,-1355.0,1033.3333333333333,321.66666666666674
2019,10,U155,0.0,380.0,-380.0,0.0,0.0,32368.675860570307,227.5627386019073,-380.0,380.0,0.0
2019,12,U155,49898.0,0.0,49898.0,1.0,0.0,32368.675860570307,227.5627386019073,49898.0,190.0,-190.0
2020,7,U155,0.0,549.0,-549.0,0.0,0.0,32368.675860570307,227.5627386019073,-549.0,309.6666666666667,239.33333333333331
2021,7,U155,0.0,68.0,-68.0,0.0,0.0,32368.675860570307,227.5627386019073,-68.0,205.66666666666666,-137.66666666666666
2022,4,U155,34170.0,293.0,33877.0,0.9914252268071408,0.0085747731928592,32368.675860570307,227.5627386019073,33877.0,303.3333333333333,-10.333333333333314
2022,11,U155,76761.0,0.0,76761.0,1.0,0.0,32368.675860570307,227.5627386019073,76761.0,120.33333333333333,-120.33333333333333
2019,3,U156,0.0,353.0,-353.0,0.0,0.0,25214.8160467755,792.6429552739711,-353.0,353.0,0.0
2019,5,U156,54851.0,0.0,54851.0,1.0,0.0,25214.8160467755,792.6429552739711,54851.0,176.5,-176.5
2020,6,U156,0.0,431.0,-431.0,0.0,0.0,25214.8160467755,792.6429552739711,-431.0,261.3333333333333,169.66666666666669
2020,10,U156,0.0,703.0,-703.0,0.0,0.0,25214.8160467755,792.6429552739711,-703.0,378.0,325.0
2021,2,U156,0.0,1364.0,-1364.0,0.0,0.0,25214.8160467755,792.6429552739711,-1364.0,832.6666666666666,531.3333333333334
2021,4,U156,68850.0,146.0,68704.0,0.9978794480755264,0.0021205519244734,25214.8160467755,792.6429552739711,68704.0,737.6666666666666,-591.6666666666666
2021,6,U156,0.0,253.0,-253.0,0.0,0.0,25214.8160467755,792.6429552739711,-253.0,587.6666666666666,-334.66666666666663
2022,2,U156,0.0,44.0,-44.0,0.0,0.0,25214.8160467755,792.6429552739711,-44.0,147.66666666666666,-103.66666666666666
2022,4,U156,0.0,2658.0,-2658.0,0.0,0.0,25214.8160467755,792.6429552739711,-2658.0,985.0,1673.0
2022,10,U156,0.0,45.0,-45.0,0.0,0.0,25214.8160467755,792.6429552739711,-45.0,915.6666666666666,-870.6666666666666
2022,12,U156,0.0,343.0,-343.0,0.0,0.0,25214.8160467755,792.6429552739711,-343.0,1015.3333333333334,-672.3333333333334
2020,9,U157,0.0,818.0,-818.0,0.0,0.0,36754.002482722884,365.91089860003586,-818.0,818.0,0.0
2020,11,U157,0.0,293.0,-293.0,0.0,0.0,36754.002482722884,365.91089860003586,-293.0,555.5,-262.5
2021,1,U157,61463.0,0.0,61463.0,1.0,0.0,36754.002482722884,365.91089860003586,61463.0,370.3333333333333,-370.3333333333333
2021,11,U157,0.0,386.0,-386.0,0.0,0.0,36754.002482722884,365.91089860003586,-386.0,226.33333333333334,159.66666666666666
2022,5,U157,0.0,1045.0,-1045.0,0.0,0.0,36754.002482722884,365.91089860003586,-1045.0,477.0,568.0
2022,7,U157,0.0,323.0,-323.0,0.0,0.0,36754.002482722884,365.91089860003586,-323.0,584.6666666666666,-261.66666666666663
2022,8,U157,93079.0,0.0,93079.0,1.0,0.0,36754.002482722884,365.91089860003586,93079.0,456.0,-456.0
2022,12,U157,0.0,305.0,-305.0,0.0,0.0,36754.002482722884,365.91089860003586,-305.0,209.33333333333334,95.66666666666666
2019,4,U158,32642.0,0.0,32642.0,1.0,0.0,23650.80945420866,2252.481346046114,32642.0,0.0,0.0
2019,8,U158,0.0,658.0,-658.0,0.0,0.0,23650.80945420866,2252.481346046114,-658.0,329.0,329.0
2019,10,U158,63239.0,108.0,63131.0,0.9982921931086828,0.001707806891317,23650.80945420866,2252.481346046114,63131.0,255.33333333333334,-147.33333333333334
2019,12,U158,0.0,1537.0,-1537.0,0.0,0.0,23650.80945420866,2252.481346046114,-1537.0,767.6666666666666,769.3333333333334
2020,4,U158,0.0,336.0,-336.0,0.0,0.0,23650.80945420866,2252.481346046114,-336.0,660.3333333333334,-324.33333333333337
2021,7,U158,0.0,425.0,-425.0,0.0,0.0,23650.80945420866,2252.481346046114,-425.0,766.0,-341.0
2022,2,U158,0.0,6652.0,-6652.0,0.0,0.0,23650.80945420866,2252.481346046114,-6652.0,2471.0,4181.0
2022,12,U158,0.0,14.0,-14.0,0.0,0.0,23650.80945420866,2252.481346046114,-14.0,2363.6666666666665,-2349.6666666666665
2019,3,U159,0.0,206.0,-206.0,0.0,0.0,0.0,301.1182729189882,-206.0,206.0,0.0
2019,5,U159,0.0,44.0,-44.0,0.0,0.0,0.0,301.1182729189882,-44.0,125.0,-81.0
2019,7,U159,0.0,383.0,-383.0,0.0,0.0,0.0,301.1182729189882,-383.0,211.0,172.0
2020,1,U159,0.0,278.0,-278.0,0.0,0.0,0.0,301.1182729189882,-278.0,235.0,43.0
2021,8,U159,0.0,125.0,-125.0,0.0,0.0,0.0,301.1182729189882,-125.0,262.0,-137.0
2021,9,U159,0.0,410.0,-410.0,0.0,0.0,0.0,301.1182729189882,-410.0,271.0,139.0
2021,11,U159,0.0,1000.0,-1000.0,0.0,0.0,0.0,301.1182729189882,-1000.0,511.6666666666667,488.3333333333333
2022,3,U159,0.0,556.0,-556.0,0.0,0.0,0.0,301.1182729189882,-556.0,655.3333333333334,-99.33333333333337
2019,2,U160,0.0,385.0,-385.0,0.0,0.0,18995.628900705902,568.3455296082137,-385.0,385.0,0.0
2019,4,U160,0.0,1730.0,-1730.0,0.0,0.0,18995.628900705902,568.3455296082137,-1730.0,1057.5,672.5
2019,7,U160,0.0,912.0,-912.0,0.0,0.0,18995.628900705902,568.3455296082137,-912.0,1009.0,-97.0
2019,11,U160,0.0,524.0,-524.0,0.0,0.0,18995.628900705902,568.3455296082137,-524.0,1055.3333333333333,-531.3333333333333
2019,12,U160,0.0,222.0,-222.0,0.0,0.0,18995.628900705902,568.3455296082137,-222.0,552.6666666666666,-330.66666666666663
2020,6,U160,0.0,1334.0,-1334.0,0.0,0.0,18995.628900705902,568.3455296082137,-1334.0,693.3333333333334,640.6666666666666
2020,9,U160,0.0,64.0,-64.0,0.0,0.0,18995.628900705902,568.3455296082137,-64.0,540.0,-476.0
2020,11,U160,0.0,473.0,-473.0,0.0,0.0,18995.628900705902,568.3455296082137,-473.0,623.6666666666666,-150.66666666666663
2021,3,U160,0.0,249.0,-249.0,0.0,0.0,18995.628900705902,568.3455296082137,-249.0,262.0,-13.0
2021,6,U160,45356.0,307.0,45049.0,0.9932313255137136,0.0067686744862862,18995.628900705902,568.3455296082137,45049.0,343.0,-36.0
2022,1,U160,0.0,1344.0,-1344.0,0.0,0.0,18995.628900705902,568.3455296082137,-1344.0,633.3333333333334,710.6666666666666
2022,3,U160,55238.0,0.0,55238.0,1.0,0.0,18995.628900705902,568.3455296082137,55238.0,550.3333333333334,-550.3333333333334
2022,4,U160,0.0,11.0,-11.0,0.0,0.0,18995.628900705902,568.3455296082137,-11.0,451.6666666666667,-440.6666666666667
2019,3,U161,0.0,3091.0,-3091.0,0.0,0.0,25893.508049401025,804.3913711757343,-3091.0,3091.0,0.0
2019,4,U161,0.0,460.0,-460.0,0.0,0.0,25893.508049401025,804.3913711757343,-460.0,1775.5,-1315.5
2019,11,U161,63235.0,0.0,63235.0,1.0,0.0,25893.508049401025,804.3913711757343,63235.0,1183.6666666666667,-1183.6666666666667
2019,12,U161,0.0,258.0,-258.0,0.0,0.0,25893.508049401025,804.3913711757343,-258.0,239.33333333333334,18.666666666666657
2020,1,U161,0.0,401.0,-401.0,0.0,0.0,25893.508049401025,804.3913711757343,-401.0,219.66666666666666,181.33333333333334
2020,5,U161,0.0,341.0,-341.0,0.0,0.0,25893.508049401025,804.3913711757343,-341.0,333.3333333333333,7.666666666666686
2020,11,U161,0.0,1213.0,-1213.0,0.0,0.0,25893.508049401025,804.3913711757343,-1213.0,651.6666666666666,561.3333333333334
2021,2,U161,0.0,641.0,-641.0,0.0,0.0,25893.508049401025,804.3913711757343,-641.0,731.6666666666666,-90.66666666666663
2021,10,U161,0.0,1275.0,-1275.0,0.0,0.0,25893.508049401025,804.3913711757343,-1275.0,1043.0,232.0
2021,12,U161,0.0,203.0,-203.0,0.0,0.0,25893.508049401025,804.3913711757343,-203.0,706.3333333333334,-503.33333333333337
2022,1,U161,0.0,224.0,-224.0,0.0,0.0,25893.508049401025,804.3913711757343,-224.0,567.3333333333334,-343.33333333333337
2022,6,U161,0.0,1081.0,-1081.0,0.0,0.0,25893.508049401025,804.3913711757343,-1081.0,502.6666666666667,578.3333333333333
2022,8,U161,0.0,533.0,-533.0,0.0,0.0,25893.508049401025,804.3913711757343,-533.0,612.6666666666666,-79.66666666666663
2022,12,U161,78428.0,0.0,78428.0,1.0,0.0,25893.508049401025,804.3913711757343,78428.0,538.0,-538.0
2019,5,U162,0.0,1365.0,-1365.0,0.0,0.0,13641.880785420915,607.7889137162372,-1365.0,1365.0,0.0
2019,7,U162,0.0,651.0,-651.0,0.0,0.0,13641.880785420915,607.7889137162372,-651.0,1008.0,-357.0
2019,11,U162,45245.0,0.0,45245.0,1.0,0.0,13641.880785420915,607.7889137162372,45245.0,672.0,-672.0
2020,8,U162,0.0,532.0,-532.0,0.0,0.0,13641.880785420915,607.7889137162372,-532.0,394.3333333333333,137.66666666666669
2020,11,U162,0.0,797.0,-797.0,0.0,0.0,13641.880785420915,607.7889137162372,-797.0,443.0,354.0
2021,1,U162,0.0,658.0,-658.0,0.0,0.0,13641.880785420915,607.7889137162372,-658.0,662.3333333333334,-4.333333333333371
2021,8,U162,0.0,41.0,-41.0,0.0,0.0,13641.880785420915,607.7889137162372,-41.0,498.6666666666667,-457.6666666666667
2021,9,U162,0.0,1774.0,-1774.0,0.0,0.0,13641.880785420915,607.7889137162372,-1774.0,824.3333333333334,949.6666666666666
2021,10,U162,0.0,1597.0,-1597.0,0.0,0.0,13641.880785420915,607.7889137162372,-1597.0,1137.3333333333333,459.66666666666674
2022,1,U162,0.0,774.0,-774.0,0.0,0.0,13641.880785420915,607.7889137162372,-774.0,1381.6666666666667,-607.6666666666667
2022,4,U162,0.0,1533.0,-1533.0,0.0,0.0,13641.880785420915,607.7889137162372,-1533.0,1301.3333333333333,231.66666666666674
2019,1,U163,0.0,1033.0,-1033.0,0.0,0.0,43269.48713173974,526.7856529775717,-1033.0,1033.0,0.0
2019,2,U163,40577.0,0.0,40577.0,1.0,0.0,43269.48713173974,526.7856529775717,40577.0,516.5,-516.5
2019,3,U163,127970.0,0.0,127970.0,1.0,0.0,43269.48713173974,526.7856529775717,127970.0,344.3333333333333,-344.3333333333333
2019,4,U163,0.0,1049.0,-1049.0,0.0,0.0,43269.48713173974,526.7856529775717,-1049.0,349.6666666666667,699.3333333333333
2019,5,U163,57565.0,0.0,57565.0,1.0,0.0,43269.48713173974,526.7856529775717,57565.0,349.6666666666667,-349.6666666666667
2020,1,U163,117134.0,0.0,117134.0,1.0,0.0,43269.48713173974,526.7856529775717,117134.0,349.6666666666667,-349.6666666666667
2020,2,U163,0.0,1206.0,-1206.0,0.0,0.0,43269.48713173974,526.7856529775717,-1206.0,402.0,804.0
2020,3,U163,0.0,250.0,-250.0,0.0,0.0,43269.48713173974,526.7856529775717,-250.0,485.3333333333333,-235.33333333333331
2020,5,U163,0.0,1013.0,-1013.0,0.0,0.0,43269.48713173974,526.7856529775717,-1013.0,823.0,190.0
2020,6,U163,82797.0,0.0,82797.0,1.0,0.0,43269.48713173974,526.7856529775717,82797.0,421.0,-421.0
2021,4,U163,0.0,454.0,-454.0,0.0,0.0,43269.48713173974,526.7856529775717,-454.0,489.0,-35.0
2021,12,U163,0.0,1106.0,-1106.0,0.0,0.0,43269.48713173974,526.7856529775717,-1106.0,520.0,586.0
2022,2,U163,0.0,118.0,-118.0,0.0,0.0,43269.48713173974,526.7856529775717,-118.0,559.3333333333334,-441.33333333333337
2022,4,U163,0.0,138.0,-138.0,0.0,0.0,43269.48713173974,526.7856529775717,-138.0,454.0,-316.0
2022,5,U163,0.0,439.0,-439.0,0.0,0.0,43269.48713173974,526.7856529775717,-439.0,231.66666666666666,207.33333333333334
2022,6,U163,0.0,1636.0,-1636.0,0.0,0.0,43269.48713173974,526.7856529775717,-1636.0,737.6666666666666,898.3333333333334
2022,7,U163,0.0,198.0,-198.0,0.0,0.0,43269.48713173974,526.7856529775717,-198.0,757.6666666666666,-559.6666666666666
2022,11,U163,0.0,338.0,-338.0,0.0,0.0,43269.48713173974,526.7856529775717,-338.0,724.0,-386.0
2019,12,U164,0.0,391.0,-391.0,0.0,0.0,0.0,999.7658773551984,-391.0,391.0,0.0
2020,3,U164,0.0,1009.0,-1009.0,0.0,0.0,0.0,999.7658773551984,-1009.0,700.0,309.0
2020,11,U164,0.0,2997.0,-2997.0,0.0,0.0,0.0,999.7658773551984,-2997.0,1465.6666666666667,1531.3333333333333
2020,12,U164,0.0,357.0,-357.0,0.0,0.0,0.0,999.7658773551984,-357.0,1454.3333333333333,-1097.3333333333333
2021,3,U164,0.0,1056.0,-1056.0,0.0,0.0,0.0,999.7658773551984,-1056.0,1470.0,-414.0
2021,8,U164,0.0,258.0,-258.0,0.0,0.0,0.0,999.7658773551984,-258.0,557.0,-299.0
2022,3,U164,0.0,126.0,-126.0,0.0,0.0,0.0,999.7658773551984,-126.0,480.0,-354.0
2019,2,U165,0.0,119.0,-119.0,0.0,0.0,23181.788714419778,158.605924497524,-119.0,119.0,0.0
2019,5,U165,0.0,183.0,-183.0,0.0,0.0,23181.788714419778,158.605924497524,-183.0,151.0,32.0
2021,3,U165,0.0,151.0,-151.0,0.0,0.0,23181.788714419778,158.605924497524,-151.0,151.0,0.0
2021,8,U165,0.0,484.0,-484.0,0.0,0.0,23181.788714419778,158.605924497524,-484.0,272.6666666666667,211.33333333333331
2022,3,U165,65568.0,0.0,65568.0,1.0,0.0,23181.788714419778,158.605924497524,65568.0,211.66666666666666,-211.66666666666666
2022,4,U165,0.0,236.0,-236.0,0.0,0.0,23181.788714419778,158.605924497524,-236.0,240.0,-4.0
2022,6,U165,0.0,48.0,-48.0,0.0,0.0,23181.788714419778,158.605924497524,-48.0,94.66666666666667,-46.66666666666667
2022,12,U165,0.0,348.0,-348.0,0.0,0.0,23181.788714419778,158.605924497524,-348.0,210.66666666666666,137.33333333333334
2019,12,U166,0.0,171.0,-171.0,0.0,0.0,45240.01116465134,527.326211498474,-171.0,171.0,0.0
2020,6,U166,0.0,692.0,-692.0,0.0,0.0,45240.01116465134,527.326211498474,-692.0,431.5,260.5
2020,8,U166,128873.0,0.0,128873.0,1.0,0.0,45240.01116465134,527.326211498474,128873.0,287.6666666666667,-287.6666666666667
2021,3,U166,0.0,1149.0,-1149.0,0.0,0.0,45240.01116465134,527.326211498474,-1149.0,613.6666666666666,535.3333333333334
2021,5,U166,0.0,827.0,-827.0,0.0,0.0,45240.01116465134,527.326211498474,-827.0,658.6666666666666,168.33333333333337
2021,6,U166,0.0,314.0,-314.0,0.0,0.0,45240.01116465134,527.326211498474,-314.0,763.3333333333334,-449.33333333333337
2021,10,U166,72899.0,0.0,72899.0,1.0,0.0,45240.01116465134,527.326211498474,72899.0,380.3333333333333,-380.3333333333333
2022,1,U166,56100.0,0.0,56100.0,1.0,0.0,45240.01116465134,527.326211498474,56100.0,104.66666666666667,-104.66666666666667
2022,6,U166,0.0,126.0,-126.0,0.0,0.0,45240.01116465134,527.326211498474,-126.0,42.0,84.0
2022,12,U166,0.0,1455.0,-1455.0,0.0,0.0,45240.01116465134,527.326211498474,-1455.0,527.0,928.0
2019,2,U167,0.0,972.0,-972.0,0.0,0.0,23493.218490299856,1276.4786556154231,-972.0,972.0,0.0
2019,3,U167,69051.0,0.0,69051.0,1.0,0.0,23493.218490299856,1276.4786556154231,69051.0,486.0,-486.0
2019,6,U167,0.0,133.0,-133.0,0.0,0.0,23493.218490299856,1276.4786556154231,-133.0,368.3333333333333,-235.33333333333331
2019,12,U167,59967.0,0.0,59967.0,1.0,0.0,23493.218490299856,1276.4786556154231,59967.0,44.333333333333336,-44.333333333333336
2020,9,U167,0.0,152.0,-152.0,0.0,0.0,23493.218490299856,1276.4786556154231,-152.0,95.0,57.0
2021,4,U167,0.0,780.0,-780.0,0.0,0.0,23493.218490299856,1276.4786556154231,-780.0,310.6666666666667,469.3333333333333
2021,5,U167,0.0,223.0,-223.0,0.0,0.0,23493.218490299856,1276.4786556154231,-223.0,385.0,-162.0
2021,6,U167,0.0,4982.0,-4982.0,0.0,0.0,23493.218490299856,1276.4786556154231,-4982.0,1995.0,2987.0
2021,7,U167,0.0,742.0,-742.0,0.0,0.0,23493.218490299856,1276.4786556154231,-742.0,1982.3333333333333,-1240.3333333333333
2021,9,U167,0.0,76.0,-76.0,0.0,0.0,23493.218490299856,1276.4786556154231,-76.0,1933.3333333333333,-1857.3333333333333
2021,11,U167,0.0,594.0,-594.0,0.0,0.0,23493.218490299856,1276.4786556154231,-594.0,470.6666666666667,123.33333333333331
2022,5,U167,0.0,217.0,-217.0,0.0,0.0,23493.218490299856,1276.4786556154231,-217.0,295.6666666666667,-78.66666666666669
2022,10,U167,0.0,374.0,-374.0,0.0,0.0,23493.218490299856,1276.4786556154231,-374.0,395.0,-21.0
2022,12,U167,0.0,251.0,-251.0,0.0,0.0,23493.218490299856,1276.4786556154231,-251.0,280.6666666666667,-29.666666666666686
2019,2,U168,0.0,1510.0,-1510.0,0.0,0.0,29430.84489315589,987.680833352267,-1510.0,1510.0,0.0
2019,3,U168,0.0,264.0,-264.0,0.0,0.0,29430.84489315589,987.680833352267,-264.0,887.0,-623.0
2019,6,U168,0.0,1713.0,-1713.0,0.0,0.0,29430.84489315589,987.680833352267,-1713.0,1162.3333333333333,550.6666666666667
2019,8,U168,83243.0,1965.0,81278.0,0.9763944115421116,0.0236055884578883,29430.84489315589,987.680833352267,81278.0,1314.0,651.0
2019,9,U168,0.0,807.0,-807.0,0.0,0.0,29430.84489315589,987.680833352267,-807.0,1495.0,-688.0
2019,12,U168,0.0,327.0,-327.0,0.0,0.0,29430.84489315589,987.680833352267,-327.0,1033.0,-706.0
2021,3,U168,0.0,1657.0,-1657.0,0.0,0.0,29430.84489315589,987.680833352267,-1657.0,930.3333333333334,726.6666666666666
2021,5,U168,0.0,3285.0,-3285.0,0.0,0.0,29430.84489315589,987.680833352267,-3285.0,1756.3333333333333,1528.6666666666667
2019,3,U169,0.0,3551.0,-3551.0,0.0,0.0,25822.56225538692,1365.7476950984274,-3551.0,3551.0,0.0
2020,5,U169,0.0,395.0,-395.0,0.0,0.0,25822.56225538692,1365.7476950984274,-395.0,1973.0,-1578.0
2020,6,U169,0.0,384.0,-384.0,0.0,0.0,25822.56225538692,1365.7476950984274,-384.0,1443.3333333333333,-1059.3333333333333
2020,9,U169,0.0,201.0,-201.0,0.0,0.0,25822.56225538692,1365.7476950984274,-201.0,326.6666666666667,-125.66666666666669
2021,2,U169,0.0,587.0,-587.0,0.0,0.0,25822.56225538692,1365.7476950984274,-587.0,390.6666666666667,196.33333333333331
2021,5,U169,0.0,897.0,-897.0,0.0,0.0,25822.56225538692,1365.7476950984274,-897.0,561.6666666666666,335.33333333333337
2021,6,U169,67416.0,0.0,67416.0,1.0,0.0,25822.56225538692,1365.7476950984274,67416.0,494.6666666666667,-494.6666666666667
2022,5,U169,0.0,3520.0,-3520.0,0.0,0.0,25822.56225538692,1365.7476950984274,-3520.0,1472.3333333333333,2047.6666666666667
2022,6,U169,0.0,396.0,-396.0,0.0,0.0,25822.56225538692,1365.7476950984274,-396.0,1305.3333333333333,-909.3333333333333
2022,12,U169,54173.0,0.0,54173.0,1.0,0.0,25822.56225538692,1365.7476950984274,54173.0,1305.3333333333333,-1305.3333333333333
2019,2,U170,0.0,49.0,-49.0,0.0,0.0,33534.431082512456,372.9305490898331,-49.0,49.0,0.0
2019,12,U170,0.0,97.0,-97.0,0.0,0.0,33534.431082512456,372.9305490898331,-97.0,73.0,24.0
2020,9,U170,94629.0,0.0,94629.0,1.0,0.0,33534.431082512456,372.9305490898331,94629.0,48.666666666666664,-48.666666666666664
2021,1,U170,0.0,64.0,-64.0,0.0,0.0,33534.431082512456,372.9305490898331,-64.0,53.666666666666664,10.333333333333336
2021,4,U170,0.0,433.0,-433.0,0.0,0.0,33534.431082512456,372.9305490898331,-433.0,165.66666666666666,267.33333333333337
2021,12,U170,35109.0,0.0,35109.0,1.0,0.0,33534.431082512456,372.9305490898331,35109.0,165.66666666666666,-165.66666666666666
2022,9,U170,0.0,706.0,-706.0,0.0,0.0,33534.431082512456,372.9305490898331,-706.0,379.6666666666667,326.3333333333333
2022,10,U170,48269.0,0.0,48269.0,1.0,0.0,33534.431082512456,372.9305490898331,48269.0,235.33333333333334,-235.33333333333334
2022,12,U170,0.0,1016.0,-1016.0,0.0,0.0,33534.431082512456,372.9305490898331,-1016.0,574.0,442.0
2019,6,U171,0.0,2104.0,-2104.0,0.0,0.0,24128.178547084735,779.6537764361249,-2104.0,2104.0,0.0
2019,7,U171,0.0,138.0,-138.0,0.0,0.0,24128.178547084735,779.6537764361249,-138.0,1121.0,-983.0
2019,9,U171,0.0,1723.0,-1723.0,0.0,0.0,24128.178547084735,779.6537764361249,-1723.0,1321.6666666666667,401.33333333333326
2020,3,U171,0.0,1552.0,-1552.0,0.0,0.0,24128.178547084735,779.6537764361249,-1552.0,1137.6666666666667,414.33333333333326
2020,6,U171,0.0,463.0,-463.0,0.0,0.0,24128.178547084735,779.6537764361249,-463.0,1246.0,-783.0
